541.36,269.03,2.9293,0
542,267.1,2.9798,0
542.62,265.22,3.0303,0
543.22,263.4,3.0808,0
543.81,261.62,3.1313,0
544.38,259.9,3.1818,0
544.93,258.22,3.2323,0
545.47,256.59,3.2828,0
546,255,3.3333,0
546.51,253.45,3.3838,0
547.01,251.94,3.4343,0
547.49,250.47,3.4848,0
547.97,249.04,3.5354,0
548.43,247.64,3.5859,0
548.88,246.28,3.6364,0
549.32,244.95,3.6869,0
549.74,243.65,3.7374,0
550.16,242.38,3.7879,0
550.57,241.15,3.8384,0
550.97,239.94,3.8889,0
551.36,238.75,3.9394,0
551.74,237.6,3.9899,0
552.12,236.47,4.0404,0
552.48,235.37,4.0909,0
552.84,234.29,4.1414,0
553.18,233.23,4.1919,0
553.53,232.2,4.2424,0
553.86,231.19,4.2929,0
554.19,230.19,4.3434,0
554.51,229.22,4.3939,0
554.82,228.27,4.4444,0
555.13,227.34,4.4949,0
555.43,226.43,4.5455,0
555.73,225.54,4.596,0
556.01,224.66,4.6465,0
556.3,223.8,4.697,0
556.58,222.96,4.7475,0
556.85,222.13,4.798,0
557.12,221.32,4.8485,0
557.38,220.53,4.899,0
557.64,219.74,4.9495,0
557.89,218.98,5,0
214.82,920.75,0,0.1
244.57,857.76,0.050505,0.1
269.89,804.13,0.10101,0.1
291.7,757.93,0.15152,0.1
310.7,717.7,0.20202,0.1
327.38,682.37,0.25253,0.1
342.15,651.09,0.30303,0.1
355.32,623.2,0.35354,0.1
367.14,598.18,0.40404,0.1
377.79,575.61,0.45455,0.1
387.46,555.14,0.50505,0.1
396.26,536.49,0.55556,0.1
404.32,519.43,0.60606,0.1
411.71,503.77,0.65657,0.1
418.53,489.35,0.70707,0.1
424.82,476.01,0.75758,0.1
430.66,463.64,0.80808,0.1
436.09,452.14,0.85859,0.1
441.15,441.43,0.90909,0.1
445.88,431.42,0.9596,0.1
450.31,422.04,1.0101,0.1
454.46,413.24,1.0606,0.1
458.37,404.97,1.1111,0.1
462.05,397.18,1.1616,0.1
465.52,389.83,1.2121,0.1
468.8,382.88,1.2626,0.1
471.9,376.3,1.3131,0.1
474.85,370.07,1.3636,0.1
477.64,364.15,1.4141,0.1
480.3,358.52,1.4646,0.1
482.83,353.17,1.5152,0.1
485.24,348.07,1.5657,0.1
487.53,343.2,1.6162,0.1
489.73,338.55,1.6667,0.1
491.83,334.11,1.7172,0.1
493.84,329.85,1.7677,0.1
495.76,325.78,1.8182,0.1
497.6,321.87,1.8687,0.1
499.37,318.13,1.9192,0.1
501.07,314.53,1.9697,0.1
502.71,311.07,2.0202,0.1
504.28,307.74,2.0707,0.1
505.79,304.54,2.1212,0.1
507.25,301.46,2.1717,0.1
508.65,298.48,2.2222,0.1
510,295.61,2.2727,0.1
511.31,292.85,2.3232,0.1
512.57,290.17,2.3737,0.1
513.79,287.59,2.4242,0.1
514.97,285.09,2.4747,0.1
516.11,282.67,2.5253,0.1
517.22,280.33,2.5758,0.1
518.29,278.07,2.6263,0.1
519.33,275.87,2.6768,0.1
520.33,273.74,2.7273,0.1
521.31,271.68,2.7778,0.1
522.25,269.68,2.8283,0.1
523.17,267.73,2.8788,0.1
524.06,265.84,2.9293,0.1
524.93,264.01,2.9798,0.1
525.77,262.23,3.0303,0.1
526.59,260.49,3.0808,0.1
527.38,258.8,3.1313,0.1
528.16,257.16,3.1818,0.1
528.91,255.56,3.2323,0.1
529.65,254.01,3.2828,0.1
530.37,252.49,3.3333,0.1
531.06,251.01,3.3838,0.1
531.74,249.57,3.4343,0.1
532.41,248.17,3.4848,0.1
533.05,246.8,3.5354,0.1
533.68,245.46,3.5859,0.1
534.3,244.16,3.6364,0.1
534.9,242.88,3.6869,0.1
535.49,241.64,3.7374,0.1
536.06,240.42,3.7879,0.1
536.62,239.24,3.8384,0.1
537.17,238.08,3.8889,0.1
537.71,236.94,3.9394,0.1
538.23,235.83,3.9899,0.1
538.74,234.75,4.0404,0.1
539.25,233.68,4.0909,0.1
539.74,232.65,4.1414,0.1
540.22,231.63,4.1919,0.1
540.69,230.63,4.2424,0.1
541.15,229.66,4.2929,0.1
541.6,228.7,4.3434,0.1
542.04,227.77,4.3939,0.1
542.47,226.85,4.4444,0.1
542.9,225.95,4.4949,0.1
543.31,225.07,4.5455,0.1
543.72,224.21,4.596,0.1
544.12,223.36,4.6465,0.1
544.51,222.53,4.697,0.1
544.9,221.71,4.7475,0.1
545.28,220.91,4.798,0.1
545.65,220.13,4.8485,0.1
546.01,219.36,4.899,0.1
546.37,218.6,4.9495,0.1
546.72,217.86,5,0.1
172.82,809.13,0,0.2
201.44,762.44,0.050505,0.2
226.35,721.81,0.10101,0.2
248.22,686.14,0.15152,0.2
267.58,654.56,0.20202,0.2
284.83,626.41,0.25253,0.2
300.3,601.17,0.30303,0.2
314.26,578.4,0.35354,0.2
326.91,557.76,0.40404,0.2
338.44,538.96,0.45455,0.2
348.98,521.77,0.50505,0.2
358.65,505.98,0.55556,0.2
367.57,491.44,0.60606,0.2
375.81,478,0.65657,0.2
383.44,465.54,0.70707,0.2
390.54,453.96,0.75758,0.2
397.16,443.17,0.80808,0.2
403.34,433.08,0.85859,0.2
409.13,423.64,0.90909,0.2
414.56,414.78,0.9596,0.2
419.66,406.45,1.0101,0.2
424.47,398.61,1.0606,0.2
429.01,391.21,1.1111,0.2
433.3,384.21,1.1616,0.2
437.36,377.59,1.2121,0.2
441.2,371.32,1.2626,0.2
444.86,365.36,1.3131,0.2
448.33,359.7,1.3636,0.2
451.63,354.31,1.4141,0.2
454.78,349.17,1.4646,0.2
457.78,344.28,1.5152,0.2
460.65,339.6,1.5657,0.2
463.39,335.13,1.6162,0.2
466.01,330.85,1.6667,0.2
468.52,326.75,1.7172,0.2
470.93,322.82,1.7677,0.2
473.24,319.05,1.8182,0.2
475.46,315.43,1.8687,0.2
477.59,311.95,1.9192,0.2
479.65,308.61,1.9697,0.2
481.62,305.38,2.0202,0.2
483.52,302.28,2.0707,0.2
485.36,299.29,2.1212,0.2
487.12,296.41,2.1717,0.2
488.83,293.62,2.2222,0.2
490.48,290.93,2.2727,0.2
492.07,288.33,2.3232,0.2
493.61,285.82,2.3737,0.2
495.1,283.39,2.4242,0.2
496.54,281.04,2.4747,0.2
497.94,278.76,2.5253,0.2
499.29,276.55,2.5758,0.2
500.61,274.41,2.6263,0.2
501.88,272.34,2.6768,0.2
503.11,270.32,2.7273,0.2
504.31,268.37,2.7778,0.2
505.48,266.47,2.8283,0.2
506.61,264.62,2.8788,0.2
507.71,262.83,2.9293,0.2
508.77,261.09,2.9798,0.2
509.81,259.39,3.0303,0.2
510.83,257.74,3.0808,0.2
511.81,256.13,3.1313,0.2
512.77,254.57,3.1818,0.2
513.7,253.04,3.2323,0.2
514.62,251.56,3.2828,0.2
515.5,250.11,3.3333,0.2
516.37,248.7,3.3838,0.2
517.21,247.32,3.4343,0.2
518.04,245.98,3.4848,0.2
518.84,244.67,3.5354,0.2
519.63,243.39,3.5859,0.2
520.39,242.13,3.6364,0.2
521.14,240.91,3.6869,0.2
521.87,239.72,3.7374,0.2
522.59,238.55,3.7879,0.2
523.29,237.41,3.8384,0.2
523.97,236.3,3.8889,0.2
524.64,235.21,3.9394,0.2
525.29,234.14,3.9899,0.2
525.93,233.09,4.0404,0.2
526.56,232.07,4.0909,0.2
527.17,231.07,4.1414,0.2
527.78,230.09,4.1919,0.2
528.36,229.13,4.2424,0.2
528.94,228.19,4.2929,0.2
529.51,227.27,4.3434,0.2
530.06,226.37,4.3939,0.2
530.6,225.48,4.4444,0.2
531.13,224.61,4.4949,0.2
531.66,223.76,4.5455,0.2
532.17,222.93,4.596,0.2
532.67,222.11,4.6465,0.2
533.16,221.3,4.697,0.2
533.65,220.51,4.7475,0.2
534.12,219.74,4.798,0.2
534.59,218.98,4.8485,0.2
535.04,218.23,4.899,0.2
535.49,217.5,4.9495,0.2
535.94,216.78,5,0.2
141.52,725.94,0,0.3
168.63,689.92,0.050505,0.3
192.62,658.04,0.10101,0.3
214,629.64,0.15152,0.3
233.17,604.17,0.20202,0.3
250.45,581.21,0.25253,0.3
266.12,560.39,0.30303,0.3
280.39,541.44,0.35354,0.3
293.43,524.1,0.40404,0.3
305.4,508.2,0.45455,0.3
316.43,493.54,0.50505,0.3
326.62,480,0.55556,0.3
336.07,467.45,0.60606,0.3
344.85,455.78,0.65657,0.3
353.04,444.91,0.70707,0.3
360.68,434.75,0.75758,0.3
367.84,425.25,0.80808,0.3
374.55,416.32,0.85859,0.3
380.86,407.94,0.90909,0.3
386.81,400.04,0.9596,0.3
392.41,392.59,1.0101,0.3
397.71,385.55,1.0606,0.3
402.73,378.89,1.1111,0.3
407.48,372.57,1.1616,0.3
411.99,366.57,1.2121,0.3
416.28,360.87,1.2626,0.3
420.37,355.45,1.3131,0.3
424.25,350.28,1.3636,0.3
427.96,345.36,1.4141,0.3
431.51,340.65,1.4646,0.3
434.89,336.15,1.5152,0.3
438.13,331.85,1.5657,0.3
441.24,327.72,1.6162,0.3
444.21,323.77,1.6667,0.3
447.06,319.98,1.7172,0.3
449.81,316.34,1.7677,0.3
452.44,312.84,1.8182,0.3
454.97,309.47,1.8687,0.3
457.41,306.23,1.9192,0.3
459.76,303.11,1.9697,0.3
462.03,300.1,2.0202,0.3
464.21,297.2,2.0707,0.3
466.32,294.4,2.1212,0.3
468.35,291.69,2.1717,0.3
470.32,289.08,2.2222,0.3
472.22,286.56,2.2727,0.3
474.06,284.11,2.3232,0.3
475.84,281.75,2.3737,0.3
477.56,279.45,2.4242,0.3
479.24,277.23,2.4747,0.3
480.86,275.08,2.5253,0.3
482.43,272.99,2.5758,0.3
483.95,270.97,2.6263,0.3
485.43,269,2.6768,0.3
486.87,267.09,2.7273,0.3
488.26,265.24,2.7778,0.3
489.62,263.44,2.8283,0.3
490.94,261.68,2.8788,0.3
492.22,259.98,2.9293,0.3
493.47,258.32,2.9798,0.3
494.69,256.7,3.0303,0.3
495.87,255.13,3.0808,0.3
497.03,253.6,3.1313,0.3
498.15,252.1,3.1818,0.3
499.24,250.65,3.2323,0.3
500.31,249.23,3.2828,0.3
501.36,247.84,3.3333,0.3
502.37,246.49,3.3838,0.3
503.36,245.18,3.4343,0.3
504.33,243.89,3.4848,0.3
505.28,242.63,3.5354,0.3
506.2,241.4,3.5859,0.3
507.11,240.2,3.6364,0.3
507.99,239.03,3.6869,0.3
508.85,237.88,3.7374,0.3
509.7,236.76,3.7879,0.3
510.52,235.67,3.8384,0.3
511.33,234.59,3.8889,0.3
512.12,233.54,3.9394,0.3
512.89,232.52,3.9899,0.3
513.65,231.51,4.0404,0.3
514.39,230.52,4.0909,0.3
515.12,229.56,4.1414,0.3
515.83,228.61,4.1919,0.3
516.53,227.69,4.2424,0.3
517.21,226.78,4.2929,0.3
517.88,225.89,4.3434,0.3
518.54,225.02,4.3939,0.3
519.18,224.16,4.4444,0.3
519.81,223.32,4.4949,0.3
520.43,222.5,4.5455,0.3
521.04,221.69,4.596,0.3
521.64,220.9,4.6465,0.3
522.22,220.12,4.697,0.3
522.8,219.36,4.7475,0.3
523.36,218.61,4.798,0.3
523.92,217.87,4.8485,0.3
524.46,217.15,4.899,0.3
524.99,216.44,4.9495,0.3
525.52,215.74,5,0.3
117.29,661.55,0,0.4
142.83,632.88,0.050505,0.4
165.72,607.19,0.10101,0.4
186.37,584.02,0.15152,0.4
205.07,563.03,0.20202,0.4
222.1,543.92,0.25253,0.4
237.67,526.45,0.30303,0.4
251.96,510.42,0.35354,0.4
265.12,495.65,0.40404,0.4
277.28,482.01,0.45455,0.4
288.55,469.36,0.50505,0.4
299.02,457.61,0.55556,0.4
308.78,446.66,0.60606,0.4
317.89,436.43,0.65657,0.4
326.43,426.85,0.70707,0.4
334.43,417.87,0.75758,0.4
341.95,409.43,0.80808,0.4
349.04,401.48,0.85859,0.4
355.72,393.98,0.90909,0.4
362.04,386.89,0.9596,0.4
368.02,380.18,1.0101,0.4
373.68,373.82,1.0606,0.4
379.06,367.79,1.1111,0.4
384.17,362.05,1.1616,0.4
389.03,356.6,1.2121,0.4
393.67,351.4,1.2626,0.4
398.09,346.44,1.3131,0.4
402.31,341.7,1.3636,0.4
406.34,337.18,1.4141,0.4
410.2,332.84,1.4646,0.4
413.9,328.7,1.5152,0.4
417.44,324.72,1.5657,0.4
420.84,320.91,1.6162,0.4
424.1,317.24,1.6667,0.4
427.24,313.72,1.7172,0.4
430.26,310.34,1.7677,0.4
433.16,307.08,1.8182,0.4
435.96,303.94,1.8687,0.4
438.66,300.91,1.9192,0.4
441.26,297.99,1.9697,0.4
443.77,295.18,2.0202,0.4
446.19,292.46,2.0707,0.4
448.53,289.83,2.1212,0.4
450.8,287.29,2.1717,0.4
452.99,284.83,2.2222,0.4
455.11,282.45,2.2727,0.4
457.16,280.15,2.3232,0.4
459.15,277.92,2.3737,0.4
461.08,275.75,2.4242,0.4
462.95,273.65,2.4747,0.4
464.76,271.62,2.5253,0.4
466.52,269.64,2.5758,0.4
468.23,267.72,2.6263,0.4
469.9,265.86,2.6768,0.4
471.51,264.04,2.7273,0.4
473.08,262.28,2.7778,0.4
474.61,260.57,2.8283,0.4
476.1,258.9,2.8788,0.4
477.54,257.27,2.9293,0.4
478.95,255.69,2.9798,0.4
480.33,254.15,3.0303,0.4
481.66,252.65,3.0808,0.4
482.97,251.19,3.1313,0.4
484.24,249.76,3.1818,0.4
485.48,248.37,3.2323,0.4
486.69,247.01,3.2828,0.4
487.87,245.68,3.3333,0.4
489.02,244.39,3.3838,0.4
490.15,243.13,3.4343,0.4
491.25,241.89,3.4848,0.4
492.33,240.69,3.5354,0.4
493.38,239.51,3.5859,0.4
494.4,238.36,3.6364,0.4
495.41,237.23,3.6869,0.4
496.39,236.13,3.7374,0.4
497.35,235.05,3.7879,0.4
498.29,233.99,3.8384,0.4
499.21,232.96,3.8889,0.4
500.11,231.95,3.9394,0.4
500.99,230.96,3.9899,0.4
501.86,229.99,4.0404,0.4
502.71,229.04,4.0909,0.4
503.54,228.11,4.1414,0.4
504.35,227.2,4.1919,0.4
505.15,226.3,4.2424,0.4
505.93,225.42,4.2929,0.4
506.69,224.56,4.3434,0.4
507.44,223.72,4.3939,0.4
508.18,222.89,4.4444,0.4
508.91,222.08,4.4949,0.4
509.62,221.28,4.5455,0.4
510.31,220.5,4.596,0.4
511,219.73,4.6465,0.4
511.67,218.98,4.697,0.4
512.33,218.24,4.7475,0.4
512.98,217.51,4.798,0.4
513.61,216.8,4.8485,0.4
514.24,216.1,4.899,0.4
514.85,215.41,4.9495,0.4
515.46,214.73,5,0.4
97.973,610.22,0,0.5
122,586.86,0.050505,0.5
143.77,565.69,0.10101,0.5
163.59,546.42,0.15152,0.5
181.7,528.81,0.20202,0.5
198.32,512.65,0.25253,0.5
213.63,497.77,0.30303,0.5
227.77,484.02,0.35354,0.5
240.87,471.28,0.40404,0.5
253.04,459.44,0.45455,0.5
264.39,448.41,0.50505,0.5
274.98,438.11,0.55556,0.5
284.9,428.47,0.60606,0.5
294.2,419.42,0.65657,0.5
302.95,410.92,0.70707,0.5
311.18,402.92,0.75758,0.5
318.94,395.37,0.80808,0.5
326.28,388.23,0.85859,0.5
333.23,381.48,0.90909,0.5
339.81,375.08,0.9596,0.5
346.05,369.01,1.0101,0.5
351.99,363.24,1.0606,0.5
357.64,357.74,1.1111,0.5
363.02,352.51,1.1616,0.5
368.15,347.52,1.2121,0.5
373.05,342.76,1.2626,0.5
377.73,338.2,1.3131,0.5
382.22,333.85,1.3636,0.5
386.51,329.67,1.4141,0.5
390.62,325.67,1.4646,0.5
394.57,321.83,1.5152,0.5
398.36,318.15,1.5657,0.5
402,314.61,1.6162,0.5
405.5,311.2,1.6667,0.5
408.88,307.92,1.7172,0.5
412.12,304.77,1.7677,0.5
415.25,301.72,1.8182,0.5
418.27,298.79,1.8687,0.5
421.18,295.96,1.9192,0.5
424,293.22,1.9697,0.5
426.71,290.58,2.0202,0.5
429.34,288.02,2.0707,0.5
431.88,285.55,2.1212,0.5
434.34,283.16,2.1717,0.5
436.73,280.84,2.2222,0.5
439.04,278.6,2.2727,0.5
441.27,276.42,2.3232,0.5
443.44,274.31,2.3737,0.5
445.55,272.27,2.4242,0.5
447.59,270.28,2.4747,0.5
449.58,268.35,2.5253,0.5
451.51,266.47,2.5758,0.5
453.38,264.65,2.6263,0.5
455.2,262.88,2.6768,0.5
456.98,261.15,2.7273,0.5
458.7,259.48,2.7778,0.5
460.38,257.84,2.8283,0.5
462.02,256.25,2.8788,0.5
463.61,254.71,2.9293,0.5
465.16,253.2,2.9798,0.5
466.67,251.73,3.0303,0.5
468.15,250.29,3.0808,0.5
469.59,248.89,3.1313,0.5
470.99,247.53,3.1818,0.5
472.36,246.19,3.2323,0.5
473.7,244.89,3.2828,0.5
475.01,243.62,3.3333,0.5
476.28,242.38,3.3838,0.5
477.53,241.17,3.4343,0.5
478.75,239.99,3.4848,0.5
479.94,238.83,3.5354,0.5
481.1,237.69,3.5859,0.5
482.24,236.59,3.6364,0.5
483.36,235.5,3.6869,0.5
484.45,234.44,3.7374,0.5
485.52,233.4,3.7879,0.5
486.56,232.39,3.8384,0.5
487.59,231.39,3.8889,0.5
488.59,230.42,3.9394,0.5
489.57,229.46,3.9899,0.5
490.53,228.53,4.0404,0.5
491.48,227.61,4.0909,0.5
492.4,226.71,4.1414,0.5
493.31,225.83,4.1919,0.5
494.2,224.97,4.2424,0.5
495.07,224.12,4.2929,0.5
495.92,223.29,4.3434,0.5
496.76,222.47,4.3939,0.5
497.59,221.67,4.4444,0.5
498.39,220.88,4.4949,0.5
499.19,220.11,4.5455,0.5
499.97,219.36,4.596,0.5
500.73,218.61,4.6465,0.5
501.48,217.88,4.697,0.5
502.22,217.16,4.7475,0.5
502.95,216.46,4.798,0.5
503.66,215.77,4.8485,0.5
504.36,215.08,4.899,0.5
505.05,214.41,4.9495,0.5
505.72,213.76,5,0.5
82.219,568.35,0,0.6
104.84,548.93,0.050505,0.6
125.52,531.17,0.10101,0.6
144.49,514.89,0.15152,0.6
161.95,499.89,0.20202,0.6
178.09,486.04,0.25253,0.6
193.04,473.2,0.30303,0.6
206.93,461.28,0.35354,0.6
219.86,450.17,0.40404,0.6
231.95,439.8,0.45455,0.6
243.26,430.09,0.50505,0.6
253.86,420.98,0.55556,0.6
263.83,412.42,0.60606,0.6
273.22,404.36,0.65657,0.6
282.07,396.76,0.70707,0.6
290.44,389.58,0.75758,0.6
298.35,382.78,0.80808,0.6
305.85,376.34,0.85859,0.6
312.97,370.23,0.90909,0.6
319.74,364.42,0.9596,0.6
326.17,358.89,1.0101,0.6
332.3,353.63,1.0606,0.6
338.15,348.61,1.1111,0.6
343.74,343.81,1.1616,0.6
349.07,339.23,1.2121,0.6
354.18,334.85,1.2626,0.6
359.07,330.65,1.3131,0.6
363.75,326.63,1.3636,0.6
368.25,322.77,1.4141,0.6
372.57,319.06,1.4646,0.6
376.72,315.5,1.5152,0.6
380.71,312.07,1.5657,0.6
384.55,308.77,1.6162,0.6
388.24,305.6,1.6667,0.6
391.81,302.54,1.7172,0.6
395.25,299.59,1.7677,0.6
398.56,296.74,1.8182,0.6
401.77,293.99,1.8687,0.6
404.86,291.33,1.9192,0.6
407.86,288.76,1.9697,0.6
410.75,286.27,2.0202,0.6
413.55,283.87,2.0707,0.6
416.27,281.54,2.1212,0.6
418.89,279.28,2.1717,0.6
421.44,277.1,2.2222,0.6
423.91,274.97,2.2727,0.6
426.31,272.91,2.3232,0.6
428.64,270.92,2.3737,0.6
430.9,268.98,2.4242,0.6
433.09,267.09,2.4747,0.6
435.23,265.26,2.5253,0.6
437.3,263.48,2.5758,0.6
439.32,261.74,2.6263,0.6
441.29,260.06,2.6768,0.6
443.2,258.42,2.7273,0.6
445.06,256.82,2.7778,0.6
446.87,255.26,2.8283,0.6
448.64,253.74,2.8788,0.6
450.36,252.27,2.9293,0.6
452.04,250.82,2.9798,0.6
453.68,249.42,3.0303,0.6
455.28,248.04,3.0808,0.6
456.84,246.71,3.1313,0.6
458.36,245.4,3.1818,0.6
459.85,244.12,3.2323,0.6
461.3,242.87,3.2828,0.6
462.72,241.66,3.3333,0.6
464.11,240.46,3.3838,0.6
465.46,239.3,3.4343,0.6
466.79,238.16,3.4848,0.6
468.08,237.05,3.5354,0.6
469.35,235.96,3.5859,0.6
470.59,234.89,3.6364,0.6
471.81,233.85,3.6869,0.6
473,232.83,3.7374,0.6
474.16,231.83,3.7879,0.6
475.31,230.85,3.8384,0.6
476.42,229.89,3.8889,0.6
477.52,228.95,3.9394,0.6
478.59,228.03,3.9899,0.6
479.64,227.12,4.0404,0.6
480.68,226.24,4.0909,0.6
481.69,225.37,4.1414,0.6
482.68,224.52,4.1919,0.6
483.65,223.68,4.2424,0.6
484.61,222.86,4.2929,0.6
485.54,222.06,4.3434,0.6
486.46,221.27,4.3939,0.6
487.37,220.49,4.4444,0.6
488.25,219.73,4.4949,0.6
489.12,218.98,4.5455,0.6
489.98,218.25,4.596,0.6
490.82,217.53,4.6465,0.6
491.65,216.82,4.697,0.6
492.46,216.12,4.7475,0.6
493.25,215.44,4.798,0.6
494.04,214.77,4.8485,0.6
494.81,214.1,4.899,0.6
495.56,213.45,4.9495,0.6
496.31,212.81,5,0.6
69.124,533.55,0,0.7
90.459,517.13,0.050505,0.7
110.1,502.02,0.10101,0.7
128.24,488.07,0.15152,0.7
145.05,475.14,0.20202,0.7
160.66,463.12,0.25253,0.7
175.21,451.93,0.30303,0.7
188.79,441.49,0.35354,0.7
201.5,431.71,0.40404,0.7
213.41,422.54,0.45455,0.7
224.62,413.92,0.50505,0.7
235.16,405.81,0.55556,0.7
245.11,398.16,0.60606,0.7
254.5,390.93,0.65657,0.7
263.39,384.09,0.70707,0.7
271.82,377.6,0.75758,0.7
279.81,371.45,0.80808,0.7
287.41,365.61,0.85859,0.7
294.64,360.05,0.90909,0.7
301.53,354.75,0.9596,0.7
308.09,349.7,1.0101,0.7
314.36,344.87,1.0606,0.7
320.35,340.26,1.1111,0.7
326.09,335.85,1.1616,0.7
331.58,331.63,1.2121,0.7
336.84,327.58,1.2626,0.7
341.89,323.7,1.3131,0.7
346.73,319.97,1.3636,0.7
351.39,316.39,1.4141,0.7
355.87,312.94,1.4646,0.7
360.18,309.62,1.5152,0.7
364.33,306.43,1.5657,0.7
368.33,303.35,1.6162,0.7
372.19,300.38,1.6667,0.7
375.91,297.52,1.7172,0.7
379.51,294.75,1.7677,0.7
382.98,292.08,1.8182,0.7
386.34,289.5,1.8687,0.7
389.59,287,1.9192,0.7
392.73,284.58,1.9697,0.7
395.78,282.24,2.0202,0.7
398.73,279.97,2.0707,0.7
401.58,277.77,2.1212,0.7
404.36,275.63,2.1717,0.7
407.05,273.56,2.2222,0.7
409.66,271.56,2.2727,0.7
412.19,269.6,2.3232,0.7
414.66,267.71,2.3737,0.7
417.05,265.87,2.4242,0.7
419.38,264.08,2.4747,0.7
421.65,262.33,2.5253,0.7
423.85,260.64,2.5758,0.7
425.99,258.99,2.6263,0.7
428.08,257.38,2.6768,0.7
